target_id,dataset,stem,status,lddt,n_matched_atoms,n_contacts,error
foldbench100__7znz_A,foldbench100,7znz_A,ok,0.6501895011214421,5811,761,
foldbench100__7zoi_A,foldbench100,7zoi_A,ok,0.8123378681347059,939,124,
foldbench100__7zs2_A,foldbench100,7zs2_A,ok,0.656777729182405,2136,278,
foldbench100__7zu3_A,foldbench100,7zu3_A,ok,0.4431837857596337,1004,126,
foldbench100__7zv1_A,foldbench100,7zv1_A,ok,0.5437606282230303,839,109,
foldbench100__8adc_A,foldbench100,8adc_A,ok,0.5308723945429921,1617,207,
foldbench100__8add_A,foldbench100,8add_A,ok,0.33733968097177636,1655,211,
foldbench100__8ah9_A,foldbench100,8ah9_A,ok,0.8487124037117745,925,115,
foldbench100__8ak2_A,foldbench100,8ak2_A,ok,0.8601265796845445,2383,289,
foldbench100__8akh_A,foldbench100,8akh_A,ok,0.7431424222779672,2499,321,
foldbench100__8amo_A,foldbench100,8amo_A,ok,0.7760202345613414,2971,385,
foldbench100__8arl_A,foldbench100,8arl_A,ok,0.3649632645154306,2077,232,
foldbench100__8au6_A,foldbench100,8au6_A,ok,0.38967793910376936,1799,248,
foldbench100__8axj_A,foldbench100,8axj_A,ok,0.7449484984059559,1270,161,
foldbench100__8azb_A,foldbench100,8azb_A,ok,0.8137058962903561,4029,501,
foldbench100__8b2e_A,foldbench100,8b2e_A,ok,0.7320112925219447,1044,141,
foldbench100__8b2g_A,foldbench100,8b2g_A,ok,0.8293524384233493,543,74,
foldbench100__8b2s_A,foldbench100,8b2s_A,ok,0.7222131533209782,1805,240,
foldbench100__8b4u_A,foldbench100,8b4u_A,ok,0.883128712229583,2119,269,
foldbench100__8b5w_A,foldbench100,8b5w_A,ok,0.30231311795346055,2723,346,
foldbench100__8b61_A,foldbench100,8b61_A,ok,0.5437793187844177,1572,197,
foldbench100__8b6a_A,foldbench100,8b6a_A,ok,0.6739496322154345,1332,175,
foldbench100__8b6e_A,foldbench100,8b6e_A,ok,0.8292062811720698,401,52,
foldbench100__8baq_A,foldbench100,8baq_A,ok,0.5531950081075176,1704,208,
foldbench100__8bau_A,foldbench100,8bau_A,ok,0.7356581269439817,1536,189,
foldbench100__8bfy_A,foldbench100,8bfy_A,ok,0.7583898265824545,2974,393,
foldbench100__8bgb_A,foldbench100,8bgb_A,ok,0.8521852950561984,979,130,
foldbench100__8bke_A,foldbench100,8bke_A,ok,0.5450516981489251,3237,428,
foldbench100__8bsb_A,foldbench100,8bsb_A,ok,0.7760503009941855,1267,159,
foldbench100__8bux_A,foldbench100,8bux_A,ok,0.2677010478378475,2156,289,
foldbench100__8c4d_A,foldbench100,8c4d_A,ok,0.7896430948419302,1469,184,
foldbench100__8c4y_A,foldbench100,8c4y_A,ok,0.8031636486631097,2457,312,
foldbench100__8cba_A,foldbench100,8cba_A,ok,0.30037170792956197,1662,195,
foldbench100__8ci9_A,foldbench100,8ci9_A,ok,0.8066957018596774,2377,306,
foldbench100__8cih_A,foldbench100,8cih_A,ok,0.49403288741381624,1464,188,
foldbench100__8cpk_A,foldbench100,8cpk_A,ok,0.8361098644569318,2724,384,
foldbench100__8cpn_A,foldbench100,8cpn_A,ok,0.34797391320481663,1268,159,
foldbench100__8d2z_A,foldbench100,8d2z_A,ok,0.7471864801727407,2349,306,
foldbench100__8daj_A,foldbench100,8daj_A,ok,0.6759572620358263,2278,302,
foldbench100__8dez_A,foldbench100,8dez_A,ok,0.2874421435699783,1331,173,
foldbench100__8dge_A,foldbench100,8dge_A,ok,0.6108207146693462,5658,707,
foldbench100__8dhj_A,foldbench100,8dhj_A,ok,0.7619351917347224,1924,236,
foldbench100__8dmu_A,foldbench100,8dmu_A,ok,0.23201308606387924,3715,476,
foldbench100__8dp9_A,foldbench100,8dp9_A,ok,0.8072273313884761,1057,133,
foldbench100__8dqd_A,foldbench100,8dqd_A,ok,0.7346286547686067,2887,370,
foldbench100__8dx0_A,foldbench100,8dx0_A,ok,0.8159475364843112,1115,139,
foldbench100__8e0r_A,foldbench100,8e0r_A,ok,0.3308410601340852,3370,418,
foldbench100__8e5h_A,foldbench100,8e5h_A,ok,0.7354035835498861,2763,368,
foldbench100__8eb9_A,foldbench100,8eb9_A,ok,0.4589700627813553,653,89,
foldbench100__8ec3_A,foldbench100,8ec3_A,ok,0.5127911293892531,1229,155,
foldbench100__8eo5_A,foldbench100,8eo5_A,ok,0.8991639303348683,2023,270,
foldbench100__8gmy_A,foldbench100,8gmy_A,ok,0.45646475900082095,1775,219,
foldbench100__8q8i_A,foldbench100,8q8i_A,ok,0.6170194727724391,2325,279,
foldbench100__8ycm_A,foldbench100,8ycm_A,ok,0.5303272769698422,1736,222,
