target_id,dataset,stem,status,lddt,n_matched_atoms,n_contacts,error
foldbench100__7znz_A,foldbench100,7znz_A,ok,0.6262427493585867,5811,380,
foldbench100__7zoi_A,foldbench100,7zoi_A,ok,0.8157477727043302,939,62,
foldbench100__7zs2_A,foldbench100,7zs2_A,ok,0.7498615031874147,2136,139,
foldbench100__7zu3_A,foldbench100,7zu3_A,ok,0.4256478577887224,1004,63,
foldbench100__7zv1_A,foldbench100,7zv1_A,ok,0.5775722027899517,839,54,
foldbench100__8adc_A,foldbench100,8adc_A,ok,0.4803909424239421,1617,103,
foldbench100__8add_A,foldbench100,8add_A,ok,0.3198370474103573,1655,105,
foldbench100__8ah9_A,foldbench100,8ah9_A,ok,0.841166652315885,925,57,
foldbench100__8ak2_A,foldbench100,8ak2_A,ok,0.7486239556714953,2383,144,
foldbench100__8akh_A,foldbench100,8akh_A,ok,0.6317746648252017,2499,160,
foldbench100__8amo_A,foldbench100,8amo_A,ok,0.6856217618751498,2971,192,
foldbench100__8arl_A,foldbench100,8arl_A,ok,0.3350606655404347,2077,116,
foldbench100__8au6_A,foldbench100,8au6_A,ok,0.4124834521112507,1799,124,
foldbench100__8axj_A,foldbench100,8axj_A,ok,0.7192353908844618,1270,80,
foldbench100__8azb_A,foldbench100,8azb_A,ok,0.769828585879067,4029,250,
foldbench100__8b2e_A,foldbench100,8b2e_A,ok,0.7592497057618823,1044,70,
foldbench100__8b2g_A,foldbench100,8b2g_A,ok,0.7592019377561937,543,37,
foldbench100__8b2s_A,foldbench100,8b2s_A,ok,0.7692367399327195,1805,120,
foldbench100__8b4u_A,foldbench100,8b4u_A,ok,0.8434370790105968,2119,134,
foldbench100__8b5w_A,foldbench100,8b5w_A,ok,0.2905550021080118,2723,173,
foldbench100__8b61_A,foldbench100,8b61_A,ok,0.5385988170507853,1572,98,
foldbench100__8b6a_A,foldbench100,8b6a_A,ok,0.6302578714744762,1332,87,
foldbench100__8b6e_A,foldbench100,8b6e_A,ok,0.8438912484413965,401,26,
foldbench100__8baq_A,foldbench100,8baq_A,ok,0.5196788069180048,1704,104,
foldbench100__8bau_A,foldbench100,8bau_A,ok,0.621646136342021,1536,94,
foldbench100__8bfy_A,foldbench100,8bfy_A,ok,0.7191936779035472,2974,196,
foldbench100__8bgb_A,foldbench100,8bgb_A,ok,0.8392895131838649,979,65,
foldbench100__8bke_A,foldbench100,8bke_A,ok,0.636753929808055,3237,214,
foldbench100__8bsb_A,foldbench100,8bsb_A,ok,0.8019514497112314,1267,79,
foldbench100__8bux_A,foldbench100,8bux_A,ok,0.2795981080847032,2156,144,
foldbench100__8c4d_A,foldbench100,8c4d_A,ok,0.7182562396006655,1469,92,
foldbench100__8c4y_A,foldbench100,8c4y_A,ok,0.755587096601593,2457,156,
foldbench100__8cba_A,foldbench100,8cba_A,ok,0.28516307286842907,1662,97,
foldbench100__8ci9_A,foldbench100,8ci9_A,ok,0.7596616694345332,2377,153,
foldbench100__8cih_A,foldbench100,8cih_A,ok,0.5158932728807271,1464,94,
foldbench100__8cpk_A,foldbench100,8cpk_A,ok,0.8178798934494627,2724,192,
foldbench100__8cpn_A,foldbench100,8cpn_A,ok,0.3417189268419393,1268,79,
foldbench100__8d2z_A,foldbench100,8d2z_A,ok,0.7142543484795795,2349,153,
foldbench100__8daj_A,foldbench100,8daj_A,ok,0.6381904230076748,2278,151,
foldbench100__8dez_A,foldbench100,8dez_A,ok,0.26513192986682266,1331,86,
foldbench100__8dge_A,foldbench100,8dge_A,ok,0.6343075730477512,5658,353,
foldbench100__8dhj_A,foldbench100,8dhj_A,ok,0.7696329818018133,1924,118,
foldbench100__8dmu_A,foldbench100,8dmu_A,ok,0.2371869517787189,3715,238,
foldbench100__8dp9_A,foldbench100,8dp9_A,ok,0.8274856575822317,1057,66,
foldbench100__8dqd_A,foldbench100,8dqd_A,ok,0.7681771342597622,2887,185,
foldbench100__8dx0_A,foldbench100,8dx0_A,ok,0.8150700657113451,1115,69,
foldbench100__8e0r_A,foldbench100,8e0r_A,ok,0.29698600056902325,3370,209,
foldbench100__8e5h_A,foldbench100,8e5h_A,ok,0.6851250541720162,2763,184,
foldbench100__8eb9_A,foldbench100,8eb9_A,ok,0.5120642146274502,653,44,
foldbench100__8ec3_A,foldbench100,8ec3_A,ok,0.47708092361735854,1229,77,
foldbench100__8eo5_A,foldbench100,8eo5_A,ok,0.8490480746174438,2023,135,
foldbench100__8gmy_A,foldbench100,8gmy_A,ok,0.4372134103436144,1775,109,
foldbench100__8q8i_A,foldbench100,8q8i_A,ok,0.5642594340393541,2325,139,
foldbench100__8ycm_A,foldbench100,8ycm_A,ok,0.5156141606649597,1736,111,
foldbench_rest__8fib_A,foldbench_rest,8fib_A,ok,0.7721366753884338,3299,209,
foldbench_rest__8gbe_A,foldbench_rest,8gbe_A,ok,0.3290126617333565,1658,102,
foldbench_rest__8gm7_A,foldbench_rest,8gm7_A,ok,0.3750043701709611,1288,84,
foldbench_rest__8gsy_A,foldbench_rest,8gsy_A,ok,0.7782070731013557,994,63,
foldbench_rest__8ini_A,foldbench_rest,8ini_A,ok,0.3164738925166568,768,47,
foldbench_rest__8iqc_A,foldbench_rest,8iqc_A,ok,0.5054624556392934,1717,113,
foldbench_rest__8ou1_A,foldbench_rest,8ou1_A,ok,0.2767598319614317,1087,71,
foldbench_rest__8ovq_A,foldbench_rest,8ovq_A,ok,0.5585074347475767,1507,104,
foldbench_rest__8ow8_A,foldbench_rest,8ow8_A,ok,0.2854588896306999,3219,200,
foldbench_rest__8p0e_A,foldbench_rest,8p0e_A,ok,0.6938278841971901,1377,92,
foldbench_rest__8q79_A,foldbench_rest,8q79_A,ok,0.2624322197979609,1715,107,
foldbench_rest__8qnf_A,foldbench_rest,8qnf_A,ok,0.7243251696722106,3472,223,
foldbench_rest__8sx0_A,foldbench_rest,8sx0_A,ok,0.627598337777223,754,48,
foldbench_rest__8t5t_A,foldbench_rest,8t5t_A,ok,0.5886292533745782,1527,97,
foldbench_rest__8ux2_A,foldbench_rest,8ux2_A,ok,0.3124160446750658,1873,119,
foldbench_rest__8w7p_A,foldbench_rest,8w7p_A,ok,0.5701865672567271,2044,125,
foldbench_rest__8wc1_A,foldbench_rest,8wc1_A,ok,0.41458042411067764,1127,75,
foldbench_rest__8wqn_A,foldbench_rest,8wqn_A,ok,0.327188840365813,1248,77,
foldbench_rest__8xif_A,foldbench_rest,8xif_A,ok,0.5709424156910956,1814,111,
foldbench_rest__9aue_A,foldbench_rest,9aue_A,ok,0.605150705034327,3157,207,
foldbench_rest__9b8e_A,foldbench_rest,9b8e_A,ok,0.3825015752456532,1806,111,
foldbench_rest__9gso_A,foldbench_rest,9gso_A,ok,0.3841203608474626,1375,83,
foldbench_rest__9jq9_A,foldbench_rest,9jq9_A,ok,0.7189232442034978,1429,82,
